Date,Close,Close-1,Close-2,Close-3,direction
2006/2/1,2262.580078,2281.570068,2310.560059,2305.820068,1
2006/2/2,2258.800049,2262.580078,2281.570068,2310.560059,0
2006/2/3,2244.959961,2258.800049,2262.580078,2281.570068,0
2006/2/6,2266.97998,2244.959961,2258.800049,2262.580078,0
2006/2/7,2255.870117,2266.97998,2244.959961,2258.800049,0
2006/2/8,2261.879883,2255.870117,2266.97998,2244.959961,1
2006/2/9,2239.810059,2261.879883,2255.870117,2266.97998,0
2006/2/10,2262.169922,2239.810059,2261.879883,2255.870117,1
2006/2/13,2276.429932,2262.169922,2239.810059,2261.879883,0
2006/2/14,2294.629883,2276.429932,2262.169922,2239.810059,1
2006/2/15,2282.360107,2294.629883,2276.429932,2262.169922,1
2006/2/16,2262.959961,2282.360107,2294.629883,2276.429932,1
2006/2/17,2283.169922,2262.959961,2282.360107,2294.629883,0
2006/2/21,2279.320068,2283.169922,2262.959961,2282.360107,0
2006/2/22,2287.040039,2279.320068,2283.169922,2262.959961,1
2006/2/23,2307.179932,2287.040039,2279.320068,2283.169922,0
2006/2/24,2281.389893,2307.179932,2287.040039,2279.320068,1
2006/2/27,2314.639893,2281.389893,2307.179932,2287.040039,1
2006/2/28,2311.110107,2314.639893,2281.389893,2307.179932,0
2006/3/1,2302.600098,2311.110107,2314.639893,2281.389893,1
2006/3/2,2286.030029,2302.600098,2311.110107,2314.639893,0
2006/3/3,2268.379883,2286.030029,2302.600098,2311.110107,0
2006/3/6,2267.459961,2268.379883,2286.030029,2302.600098,0
2006/3/7,2249.719971,2267.459961,2268.379883,2286.030029,0
2006/3/8,2262.040039,2249.719971,2267.459961,2268.379883,0
2006/3/9,2267.030029,2262.040039,2249.719971,2267.459961,0
2006/3/10,2295.899902,2267.030029,2262.040039,2249.719971,1
2006/3/13,2311.840088,2295.899902,2267.030029,2262.040039,1
2006/3/14,2299.560059,2311.840088,2295.899902,2267.030029,1
2006/3/15,2306.47998,2299.560059,2311.840088,2295.899902,1
2006/3/16,2314.110107,2306.47998,2299.560059,2311.840088,0
2006/3/17,2294.22998,2314.110107,2306.47998,2299.560059,1
2006/3/20,2303.350098,2294.22998,2314.110107,2306.47998,1
2006/3/21,2300.149902,2303.350098,2294.22998,2314.110107,0
2006/3/22,2312.820068,2300.149902,2303.350098,2294.22998,1
2006/3/23,2315.580078,2312.820068,2300.149902,2303.350098,0
2006/3/24,2304.459961,2315.580078,2312.820068,2300.149902,1
2006/3/27,2337.780029,2304.459961,2315.580078,2312.820068,1
2006/3/28,2340.820068,2337.780029,2304.459961,2315.580078,0
2006/3/29,2339.790039,2340.820068,2337.780029,2304.459961,1
2006/3/30,2336.73999,2339.790039,2340.820068,2337.780029,1
2006/3/31,2345.360107,2336.73999,2339.790039,2340.820068,0
2006/4/3,2359.75,2345.360107,2336.73999,2339.790039,0
2006/4/4,2361.169922,2359.75,2345.360107,2336.73999,1
2006/4/5,2339.02002,2361.169922,2359.75,2345.360107,1
2006/4/6,2333.27002,2339.02002,2361.169922,2359.75,1
2006/4/7,2310.350098,2333.27002,2339.02002,2361.169922,0
2006/4/10,2314.679932,2310.350098,2333.27002,2339.02002,0
2006/4/11,2326.110107,2314.679932,2310.350098,2333.27002,0
2006/4/12,2311.159912,2326.110107,2314.679932,2310.350098,1
2006/4/13,2356.139893,2311.159912,2326.110107,2314.679932,1
2006/4/17,2370.879883,2356.139893,2311.159912,2326.110107,0
2006/4/18,2362.550049,2370.879883,2356.139893,2311.159912,1
2006/4/19,2342.860107,2362.550049,2370.879883,2356.139893,1
2006/4/20,2333.379883,2342.860107,2362.550049,2370.879883,0
2006/4/21,2330.300049,2333.379883,2342.860107,2362.550049,0
2006/4/24,2333.629883,2330.300049,2333.379883,2342.860107,0
2006/4/25,2344.949951,2333.629883,2330.300049,2333.379883,0
2006/4/26,2322.570068,2344.949951,2333.629883,2330.300049,1
2006/4/27,2304.790039,2322.570068,2344.949951,2333.629883,1
2006/4/28,2309.840088,2304.790039,2322.570068,2344.949951,0
2006/5/1,2303.969971,2309.840088,2304.790039,2322.570068,0
2006/5/2,2323.899902,2303.969971,2309.840088,2304.790039,1
2006/5/3,2342.570068,2323.899902,2303.969971,2309.840088,0
2006/5/4,2344.98999,2342.570068,2323.899902,2303.969971,1
2006/5/5,2338.25,2344.98999,2342.570068,2323.899902,1
2006/5/8,2320.73999,2338.25,2344.98999,2342.570068,1
2006/5/9,2272.699951,2320.73999,2338.25,2344.98999,0
2006/5/10,2243.780029,2272.699951,2320.73999,2338.25,0
2006/5/11,2238.52002,2243.780029,2272.699951,2320.73999,0
2006/5/12,2229.129883,2238.52002,2243.780029,2272.699951,0
2006/5/15,2195.800049,2229.129883,2238.52002,2243.780029,0
2006/5/16,2180.320068,2195.800049,2229.129883,2238.52002,0
2006/5/17,2193.879883,2180.320068,2195.800049,2229.129883,0
2006/5/18,2172.860107,2193.879883,2180.320068,2195.800049,0
2006/5/19,2158.76001,2172.860107,2193.879883,2180.320068,1
2006/5/22,2169.169922,2158.76001,2172.860107,2193.879883,0
2006/5/23,2198.23999,2169.169922,2158.76001,2172.860107,0
2006/5/24,2210.370117,2198.23999,2169.169922,2158.76001,1
2006/5/25,2164.73999,2210.370117,2198.23999,2169.169922,1
2006/5/26,2178.879883,2164.73999,2210.370117,2198.23999,1
2006/5/30,2219.860107,2178.879883,2164.73999,2210.370117,0
2006/5/31,2219.409912,2219.860107,2178.879883,2164.73999,1
2006/6/1,2169.620117,2219.409912,2219.860107,2178.879883,1
2006/6/2,2162.780029,2169.620117,2219.409912,2219.860107,0
2006/6/5,2151.800049,2162.780029,2169.620117,2219.409912,0
2006/6/6,2145.320068,2151.800049,2162.780029,2169.620117,0
2006/6/7,2135.060059,2145.320068,2151.800049,2162.780029,0
2006/6/8,2091.320068,2135.060059,2145.320068,2151.800049,0
2006/6/9,2072.469971,2091.320068,2135.060059,2145.320068,0
2006/6/12,2086,2072.469971,2091.320068,2135.060059,0
2006/6/13,2144.149902,2086,2072.469971,2091.320068,0
2006/6/14,2129.949951,2144.149902,2086,2072.469971,1
2006/6/15,2110.419922,2129.949951,2144.149902,2086,1
2006/6/16,2107.060059,2110.419922,2129.949951,2144.149902,0
2006/6/19,2141.199951,2107.060059,2110.419922,2129.949951,0
2006/6/20,2122.97998,2141.199951,2107.060059,2110.419922,0
2006/6/21,2121.469971,2122.97998,2141.199951,2107.060059,1
2006/6/22,2133.669922,2121.469971,2122.97998,2141.199951,0
2006/6/23,2100.25,2133.669922,2121.469971,2122.97998,0
2006/6/26,2111.840088,2100.25,2133.669922,2121.469971,1
2006/6/27,2174.379883,2111.840088,2100.25,2133.669922,0
2006/6/28,2172.090088,2174.379883,2111.840088,2100.25,1
2006/6/29,2190.429932,2172.090088,2174.379883,2111.840088,1
2006/6/30,2153.340088,2190.429932,2172.090088,2174.379883,0
2006/7/3,2155.090088,2153.340088,2190.429932,2172.090088,1
2006/7/5,2130.060059,2155.090088,2153.340088,2190.429932,0
2006/7/6,2116.929932,2130.060059,2155.090088,2153.340088,1
2006/7/7,2128.860107,2116.929932,2130.060059,2155.090088,0
2006/7/10,2090.23999,2128.860107,2116.929932,2130.060059,0
2006/7/11,2054.110107,2090.23999,2128.860107,2116.929932,1
2006/7/12,2037.349976,2054.110107,2090.23999,2128.860107,0
2006/7/13,2037.719971,2037.349976,2054.110107,2090.23999,0
2006/7/14,2043.219971,2037.719971,2037.349976,2054.110107,0
2006/7/17,2080.709961,2043.219971,2037.719971,2037.349976,1
2006/7/18,2039.420044,2080.709961,2043.219971,2037.719971,1
2006/7/19,2020.390015,2039.420044,2080.709961,2043.219971,1
2006/7/20,2061.840088,2020.390015,2039.420044,2080.709961,0
2006/7/21,2073.899902,2061.840088,2020.390015,2039.420044,0
2006/7/24,2070.459961,2073.899902,2061.840088,2020.390015,1
2006/7/25,2054.469971,2070.459961,2073.899902,2061.840088,1
2006/7/26,2094.139893,2054.469971,2070.459961,2073.899902,0
2006/7/27,2091.469971,2094.139893,2054.469971,2070.459961,0
2006/7/28,2061.98999,2091.469971,2094.139893,2054.469971,1
2006/7/31,2078.810059,2061.98999,2091.469971,2094.139893,0
2006/8/1,2092.340088,2078.810059,2061.98999,2091.469971,0
2006/8/2,2085.050049,2092.340088,2078.810059,2061.98999,1
2006/8/3,2072.5,2085.050049,2092.340088,2078.810059,1
2006/8/4,2060.850098,2072.5,2085.050049,2092.340088,0
2006/8/7,2060.280029,2060.850098,2072.5,2085.050049,0
2006/8/8,2071.73999,2060.280029,2060.850098,2072.5,0
2006/8/9,2057.709961,2071.73999,2060.280029,2060.850098,0
2006/8/10,2069.040039,2057.709961,2071.73999,2060.280029,1
2006/8/11,2115.01001,2069.040039,2057.709961,2071.73999,0
2006/8/14,2149.540039,2115.01001,2069.040039,2057.709961,1
2006/8/15,2157.610107,2149.540039,2115.01001,2069.040039,1
2006/8/16,2163.949951,2157.610107,2149.540039,2115.01001,1
2006/8/17,2147.75,2163.949951,2157.610107,2149.540039,1
2006/8/18,2150.02002,2147.75,2163.949951,2157.610107,1
2006/8/21,2134.659912,2150.02002,2147.75,2163.949951,0
2006/8/22,2137.110107,2134.659912,2150.02002,2147.75,1
2006/8/23,2140.290039,2137.110107,2134.659912,2150.02002,0
2006/8/24,2160.699951,2140.290039,2137.110107,2134.659912,1
2006/8/25,2172.300049,2160.699951,2140.290039,2137.110107,1
2006/8/28,2185.72998,2172.300049,2160.699951,2140.290039,1
2006/8/29,2183.75,2185.72998,2172.300049,2160.699951,1
2006/8/30,2193.159912,2183.75,2185.72998,2172.300049,1
2006/8/31,2205.699951,2193.159912,2183.75,2185.72998,0
2006/9/1,2167.840088,2205.699951,2193.159912,2183.75,1
2006/9/5,2155.290039,2167.840088,2205.699951,2193.159912,1
2006/9/6,2165.790039,2155.290039,2167.840088,2205.699951,0
2006/9/7,2173.25,2165.790039,2155.290039,2167.840088,0
2006/9/8,2215.820068,2173.25,2165.790039,2155.290039,1
2006/9/11,2227.669922,2215.820068,2173.25,2165.790039,1
2006/9/12,2228.72998,2227.669922,2215.820068,2173.25,1
2006/9/13,2235.590088,2228.72998,2227.669922,2215.820068,1
2006/9/14,2235.75,2235.590088,2228.72998,2227.669922,1
2006/9/15,2222.370117,2235.75,2235.590088,2228.72998,1
2006/9/18,2252.889893,2222.370117,2235.75,2235.590088,1
2006/9/19,2237.75,2252.889893,2222.370117,2235.75,0
2006/9/20,2218.929932,2237.75,2252.889893,2222.370117,1
2006/9/21,2249.070068,2218.929932,2237.75,2252.889893,0
2006/9/22,2261.340088,2249.070068,2218.929932,2237.75,0
2006/9/25,2263.389893,2261.340088,2249.070068,2218.929932,1
2006/9/26,2270.02002,2263.389893,2261.340088,2249.070068,1
2006/9/27,2258.429932,2270.02002,2263.389893,2261.340088,1
2006/9/28,2237.600098,2258.429932,2270.02002,2263.389893,1
2006/9/29,2243.649902,2237.600098,2258.429932,2270.02002,0
2006/10/2,2290.949951,2243.649902,2237.600098,2258.429932,0
2006/10/3,2306.340088,2290.949951,2243.649902,2237.600098,1
2006/10/4,2299.98999,2306.340088,2290.949951,2243.649902,1
2006/10/5,2311.77002,2299.98999,2306.340088,2290.949951,1
2006/10/6,2315.429932,2311.77002,2299.98999,2306.340088,0
2006/10/9,2308.27002,2315.429932,2311.77002,2299.98999,1
2006/10/10,2346.179932,2308.27002,2315.429932,2311.77002,1
2006/10/11,2357.290039,2346.179932,2308.27002,2315.429932,0
2006/10/12,2363.840088,2357.290039,2346.179932,2308.27002,1
2006/10/13,2344.949951,2363.840088,2357.290039,2346.179932,1
2006/10/16,2337.149902,2344.949951,2363.840088,2357.290039,1
2006/10/17,2340.939941,2337.149902,2344.949951,2363.840088,0
2006/10/18,2342.300049,2340.939941,2337.149902,2344.949951,0
2006/10/19,2355.560059,2342.300049,2340.939941,2337.149902,1
2006/10/20,2344.840088,2355.560059,2342.300049,2340.939941,1
2006/10/23,2356.590088,2344.840088,2355.560059,2342.300049,1
2006/10/24,2379.100098,2356.590088,2344.840088,2355.560059,0
2006/10/25,2350.620117,2379.100098,2356.590088,2344.840088,1
2006/10/26,2363.77002,2350.620117,2379.100098,2356.590088,1
2006/10/27,2366.709961,2363.77002,2350.620117,2379.100098,0
2006/10/30,2334.350098,2366.709961,2363.77002,2350.620117,1
2006/10/31,2334.02002,2334.350098,2366.709961,2363.77002,1
2006/11/1,2330.790039,2334.02002,2334.350098,2366.709961,0
2006/11/2,2365.949951,2330.790039,2334.02002,2334.350098,0
2006/11/3,2375.879883,2365.949951,2330.790039,2334.02002,0
2006/11/6,2384.939941,2375.879883,2365.949951,2330.790039,1
2006/11/7,2376.01001,2384.939941,2375.879883,2365.949951,1
2006/11/8,2389.719971,2376.01001,2384.939941,2375.879883,1
2006/11/9,2406.379883,2389.719971,2376.01001,2384.939941,0
2006/11/10,2430.659912,2406.379883,2389.719971,2376.01001,1
2006/11/13,2442.75,2430.659912,2406.379883,2389.719971,1
2006/11/14,2449.060059,2442.75,2430.659912,2406.379883,1
2006/11/15,2445.860107,2449.060059,2442.75,2430.659912,1
2006/11/16,2452.719971,2445.860107,2449.060059,2442.75,1
2006/11/17,2454.840088,2452.719971,2445.860107,2449.060059,0
2006/11/20,2465.97998,2454.840088,2452.719971,2445.860107,1
2006/11/21,2460.26001,2465.97998,2454.840088,2452.719971,1
2006/11/22,2405.919922,2460.26001,2465.97998,2454.840088,1
2006/11/24,2412.610107,2405.919922,2460.26001,2465.97998,0
2006/11/27,2432.22998,2412.610107,2405.919922,2460.26001,0
2006/11/28,2431.77002,2432.22998,2412.610107,2405.919922,1
2006/11/29,2413.209961,2431.77002,2432.22998,2412.610107,1
2006/11/30,2448.389893,2413.209961,2431.77002,2432.22998,0
2006/12/1,2452.379883,2448.389893,2413.209961,2431.77002,0
2006/12/4,2445.860107,2452.379883,2448.389893,2413.209961,1
2006/12/5,2427.689941,2445.860107,2452.379883,2448.389893,1
2006/12/6,2437.360107,2427.689941,2445.860107,2452.379883,0
2006/12/7,2442.860107,2437.360107,2427.689941,2445.860107,0
2006/12/8,2431.600098,2442.860107,2437.360107,2427.689941,1
2006/12/11,2432.409912,2431.600098,2442.860107,2437.360107,1
2006/12/12,2453.850098,2432.409912,2431.600098,2442.860107,0
2006/12/13,2457.199951,2453.850098,2432.409912,2431.600098,1
2006/12/14,2435.570068,2457.199951,2453.850098,2432.409912,1
2006/12/15,2429.550049,2435.570068,2457.199951,2453.850098,1
2006/12/18,2427.610107,2429.550049,2435.570068,2457.199951,0
2006/12/19,2415.850098,2427.610107,2429.550049,2435.570068,0
2006/12/20,2401.179932,2415.850098,2427.610107,2429.550049,0
2006/12/21,2413.51001,2401.179932,2415.850098,2427.610107,0
2006/12/22,2431.219971,2413.51001,2401.179932,2415.850098,0
2006/12/26,2425.570068,2431.219971,2413.51001,2401.179932,1
2006/12/27,2415.290039,2425.570068,2431.219971,2413.51001,1
2006/12/28,2423.159912,2415.290039,2425.570068,2431.219971,0
2006/12/29,2453.429932,2423.159912,2415.290039,2425.570068,0
2007/1/3,2434.25,2453.429932,2423.159912,2415.290039,1
2007/1/4,2438.199951,2434.25,2453.429932,2423.159912,1
2007/1/5,2443.830078,2438.199951,2434.25,2453.429932,0
2007/1/8,2459.330078,2443.830078,2438.199951,2434.25,1
2007/1/9,2484.850098,2459.330078,2443.830078,2438.199951,1
2007/1/10,2502.820068,2484.850098,2459.330078,2443.830078,1
2007/1/11,2497.780029,2502.820068,2484.850098,2459.330078,1
2007/1/12,2479.419922,2497.780029,2502.820068,2484.850098,1
2007/1/16,2443.209961,2479.419922,2497.780029,2502.820068,0
2007/1/17,2451.310059,2443.209961,2479.419922,2497.780029,0
2007/1/18,2431.070068,2451.310059,2443.209961,2479.419922,0
2007/1/19,2431.409912,2431.070068,2451.310059,2443.209961,1
2007/1/22,2466.280029,2431.409912,2431.070068,2451.310059,0
2007/1/23,2434.23999,2466.280029,2431.409912,2431.070068,1
2007/1/24,2435.48999,2434.23999,2466.280029,2431.409912,1
2007/1/25,2441.090088,2435.48999,2434.23999,2466.280029,0
2007/1/26,2448.639893,2441.090088,2435.48999,2434.23999,1
2007/1/29,2463.929932,2448.639893,2441.090088,2435.48999,1
2007/1/30,2468.379883,2463.929932,2448.639893,2441.090088,1
2007/1/31,2475.879883,2468.379883,2463.929932,2448.639893,1
2007/2/1,2470.600098,2475.879883,2468.379883,2463.929932,1
2007/2/2,2471.48999,2470.600098,2475.879883,2468.379883,1
2007/2/5,2490.5,2471.48999,2470.600098,2475.879883,0
2007/2/6,2488.669922,2490.5,2471.48999,2470.600098,1
2007/2/7,2459.820068,2488.669922,2490.5,2471.48999,1
2007/2/8,2450.379883,2459.820068,2488.669922,2490.5,0
2007/2/9,2459.879883,2450.379883,2459.820068,2488.669922,0
2007/2/12,2488.379883,2459.879883,2450.379883,2459.820068,0
2007/2/13,2497.100098,2488.379883,2459.879883,2450.379883,1
2007/2/14,2496.310059,2497.100098,2488.379883,2459.879883,1
2007/2/15,2513.040039,2496.310059,2497.100098,2488.379883,1
2007/2/16,2518.419922,2513.040039,2496.310059,2497.100098,0
2007/2/20,2524.939941,2518.419922,2513.040039,2496.310059,1
2007/2/21,2515.100098,2524.939941,2518.419922,2513.040039,1
2007/2/22,2504.52002,2515.100098,2524.939941,2518.419922,1
2007/2/23,2407.860107,2504.52002,2515.100098,2524.939941,0
2007/2/26,2416.149902,2407.860107,2504.52002,2515.100098,0
2007/2/27,2404.209961,2416.149902,2407.860107,2504.52002,0
2007/2/28,2368,2404.209961,2416.149902,2407.860107,1
2007/3/1,2340.679932,2368,2404.209961,2416.149902,0
2007/3/2,2385.139893,2340.679932,2368,2404.209961,0
2007/3/5,2374.639893,2385.139893,2340.679932,2368,0
2007/3/6,2387.72998,2374.639893,2385.139893,2340.679932,1
2007/3/7,2387.550049,2387.72998,2374.639893,2385.139893,0
2007/3/8,2402.290039,2387.550049,2387.72998,2374.639893,1
2007/3/9,2350.570068,2402.290039,2387.550049,2387.72998,0
2007/3/12,2371.73999,2350.570068,2402.290039,2387.550049,1
2007/3/13,2378.699951,2371.73999,2350.570068,2402.290039,0
2007/3/14,2372.659912,2378.699951,2371.73999,2350.570068,1
2007/3/15,2394.409912,2372.659912,2378.699951,2371.73999,1
2007/3/16,2408.209961,2394.409912,2372.659912,2378.699951,0
2007/3/19,2455.919922,2408.209961,2394.409912,2372.659912,1
2007/3/20,2451.73999,2455.919922,2408.209961,2394.409912,1
2007/3/21,2448.929932,2451.73999,2455.919922,2408.209961,1
2007/3/22,2455.629883,2448.929932,2451.73999,2455.919922,0
2007/3/23,2437.429932,2455.629883,2448.929932,2451.73999,0
2007/3/26,2417.100098,2437.429932,2455.629883,2448.929932,1
2007/3/27,2417.879883,2417.100098,2437.429932,2455.629883,0
2007/3/28,2421.639893,2417.879883,2417.100098,2437.429932,0
2007/3/29,2422.26001,2421.639893,2417.879883,2417.100098,1
2007/3/30,2450.330078,2422.26001,2421.639893,2417.879883,1
2007/4/2,2458.689941,2450.330078,2422.26001,2421.639893,1
2007/4/3,2471.340088,2458.689941,2450.330078,2422.26001,1
2007/4/4,2469.179932,2471.340088,2458.689941,2450.330078,1
2007/4/5,2477.610107,2469.179932,2471.340088,2458.689941,1
2007/4/9,2459.310059,2477.610107,2469.179932,2471.340088,0
2007/4/10,2480.320068,2459.310059,2477.610107,2469.179932,1
2007/4/11,2491.939941,2480.320068,2459.310059,2477.610107,0
2007/4/12,2518.330078,2491.939941,2480.320068,2459.310059,1
2007/4/13,2516.949951,2518.330078,2491.939941,2480.320068,1
2007/4/16,2510.5,2516.949951,2518.330078,2491.939941,1
2007/4/17,2505.350098,2510.5,2516.949951,2518.330078,0
2007/4/18,2526.389893,2505.350098,2510.5,2516.949951,0
2007/4/19,2523.669922,2526.389893,2505.350098,2510.5,0
2007/4/20,2524.540039,2523.669922,2526.389893,2505.350098,1
2007/4/23,2547.889893,2524.540039,2523.669922,2526.389893,0
2007/4/24,2554.459961,2547.889893,2524.540039,2523.669922,1
2007/4/25,2557.209961,2554.459961,2547.889893,2524.540039,1
2007/4/26,2525.090088,2557.209961,2554.459961,2547.889893,1
2007/4/27,2531.530029,2525.090088,2557.209961,2554.459961,1
2007/4/30,2557.840088,2531.530029,2525.090088,2557.209961,0
2007/5/1,2565.459961,2557.840088,2531.530029,2525.090088,1
2007/5/2,2572.149902,2565.459961,2557.840088,2531.530029,1
2007/5/3,2570.949951,2572.149902,2565.459961,2557.840088,1
2007/5/4,2571.75,2570.949951,2572.149902,2565.459961,1
2007/5/7,2576.340088,2571.75,2570.949951,2572.149902,0
2007/5/8,2533.73999,2576.340088,2571.75,2570.949951,1
2007/5/9,2562.219971,2533.73999,2576.340088,2571.75,1
2007/5/10,2546.439941,2562.219971,2533.73999,2576.340088,0
2007/5/11,2525.290039,2546.439941,2562.219971,2533.73999,1
2007/5/14,2547.419922,2525.290039,2546.439941,2562.219971,0
2007/5/15,2539.379883,2547.419922,2525.290039,2546.439941,0
2007/5/16,2558.449951,2539.379883,2547.419922,2525.290039,1
2007/5/17,2578.790039,2558.449951,2539.379883,2547.419922,0
2007/5/18,2588.02002,2578.790039,2558.449951,2539.379883,1
2007/5/21,2577.050049,2588.02002,2578.790039,2558.449951,1
2007/5/22,2537.919922,2577.050049,2588.02002,2578.790039,1
2007/5/23,2557.189941,2537.919922,2577.050049,2588.02002,0
2007/5/24,2572.060059,2557.189941,2537.919922,2577.050049,0
2007/5/25,2592.590088,2572.060059,2557.189941,2537.919922,1
2007/5/29,2604.52002,2592.590088,2572.060059,2557.189941,1
2007/5/30,2613.919922,2604.52002,2592.590088,2572.060059,1
2007/5/31,2618.290039,2613.919922,2604.52002,2592.590088,1
2007/6/1,2611.22998,2618.290039,2613.919922,2604.52002,1
2007/6/4,2587.179932,2611.22998,2618.290039,2613.919922,1
2007/6/5,2541.379883,2587.179932,2611.22998,2618.290039,0
2007/6/6,2573.540039,2541.379883,2587.179932,2611.22998,0
2007/6/7,2572.149902,2573.540039,2541.379883,2587.179932,0
2007/6/8,2549.77002,2572.149902,2573.540039,2541.379883,1
2007/6/11,2582.310059,2549.77002,2572.149902,2573.540039,0
2007/6/12,2599.409912,2582.310059,2549.77002,2572.149902,0
2007/6/13,2626.709961,2599.409912,2582.310059,2549.77002,1
2007/6/14,2626.600098,2626.709961,2599.409912,2582.310059,1
2007/6/15,2626.76001,2626.600098,2626.709961,2599.409912,1
2007/6/18,2599.959961,2626.76001,2626.600098,2626.709961,0
2007/6/19,2616.959961,2599.959961,2626.76001,2626.600098,1
2007/6/20,2588.959961,2616.959961,2599.959961,2626.76001,0
2007/6/21,2577.080078,2588.959961,2616.959961,2599.959961,1
2007/6/22,2574.159912,2577.080078,2588.959961,2616.959961,0
2007/6/25,2605.350098,2574.159912,2577.080078,2588.959961,0
2007/6/26,2608.370117,2605.350098,2574.159912,2577.080078,0
2007/6/27,2603.22998,2608.370117,2605.350098,2574.159912,1
2007/6/28,2632.300049,2603.22998,2608.370117,2605.350098,1
2007/6/29,2644.949951,2632.300049,2603.22998,2608.370117,0
2007/7/2,2656.649902,2644.949951,2632.300049,2603.22998,1
2007/7/3,2666.51001,2656.649902,2644.949951,2632.300049,1
2007/7/5,2670.02002,2666.51001,2656.649902,2644.949951,1
2007/7/6,2639.159912,2670.02002,2666.51001,2656.649902,1
2007/7/9,2651.790039,2639.159912,2670.02002,2666.51001,1
2007/7/10,2701.72998,2651.790039,2639.159912,2670.02002,0
2007/7/11,2707,2701.72998,2651.790039,2639.159912,1
2007/7/12,2697.330078,2707,2701.72998,2651.790039,1
2007/7/13,2712.290039,2697.330078,2707,2701.72998,1
2007/7/16,2699.48999,2712.290039,2697.330078,2707,0
2007/7/17,2720.040039,2699.48999,2712.290039,2697.330078,1
2007/7/18,2687.600098,2720.040039,2699.48999,2712.290039,0
2007/7/19,2690.580078,2687.600098,2720.040039,2699.48999,1
2007/7/20,2639.860107,2690.580078,2687.600098,2720.040039,0
2007/7/23,2648.169922,2639.860107,2690.580078,2687.600098,1
2007/7/24,2599.340088,2648.169922,2639.860107,2690.580078,0
2007/7/25,2562.23999,2599.340088,2648.169922,2639.860107,1
2007/7/26,2583.280029,2562.23999,2599.340088,2648.169922,0
2007/7/27,2546.27002,2583.280029,2562.23999,2599.340088,0
2007/7/30,2553.870117,2546.27002,2583.280029,2562.23999,1
2007/7/31,2575.97998,2553.870117,2546.27002,2583.280029,0
2007/8/1,2511.25,2575.97998,2553.870117,2546.27002,1
2007/8/2,2547.330078,2511.25,2575.97998,2553.870117,1
2007/8/3,2561.600098,2547.330078,2511.25,2575.97998,0
2007/8/6,2612.97998,2561.600098,2547.330078,2511.25,1
2007/8/7,2556.48999,2612.97998,2561.600098,2547.330078,1
2007/8/8,2544.889893,2556.48999,2612.97998,2561.600098,1
2007/8/9,2542.23999,2544.889893,2556.48999,2612.97998,0
2007/8/10,2499.120117,2542.23999,2544.889893,2556.48999,0
2007/8/13,2458.830078,2499.120117,2542.23999,2544.889893,0
2007/8/14,2451.070068,2458.830078,2499.120117,2542.23999,0
2007/8/15,2505.030029,2451.070068,2458.830078,2499.120117,0
2007/8/16,2508.590088,2505.030029,2451.070068,2458.830078,0
2007/8/17,2521.300049,2508.590088,2505.030029,2451.070068,1
2007/8/20,2552.800049,2521.300049,2508.590088,2505.030029,1
2007/8/21,2541.699951,2552.800049,2521.300049,2508.590088,1
2007/8/22,2576.689941,2541.699951,2552.800049,2521.300049,1
2007/8/23,2561.25,2576.689941,2541.699951,2552.800049,0
2007/8/24,2500.639893,2561.25,2576.689941,2541.699951,1
2007/8/27,2563.159912,2500.639893,2561.25,2576.689941,0
2007/8/28,2565.300049,2563.159912,2500.639893,2561.25,0
2007/8/29,2596.360107,2565.300049,2563.159912,2500.639893,1
2007/8/30,2630.23999,2596.360107,2565.300049,2563.159912,1
2007/8/31,2605.949951,2630.23999,2596.360107,2565.300049,1
2007/9/4,2614.320068,2605.949951,2630.23999,2596.360107,1
2007/9/5,2565.699951,2614.320068,2605.949951,2630.23999,0
2007/9/6,2559.110107,2565.699951,2614.320068,2605.949951,1
2007/9/7,2597.469971,2559.110107,2565.699951,2614.320068,0
2007/9/10,2592.070068,2597.469971,2559.110107,2565.699951,0
2007/9/11,2601.060059,2592.070068,2597.469971,2559.110107,1
2007/9/12,2602.179932,2601.060059,2592.070068,2597.469971,0
2007/9/13,2581.659912,2602.179932,2601.060059,2592.070068,1
2007/9/14,2651.659912,2581.659912,2602.179932,2601.060059,1
2007/9/17,2666.47998,2651.659912,2581.659912,2602.179932,0
2007/9/18,2654.290039,2666.47998,2651.659912,2581.659912,1
2007/9/19,2671.219971,2654.290039,2666.47998,2651.659912,1
2007/9/20,2667.949951,2671.219971,2654.290039,2666.47998,0
2007/9/21,2683.449951,2667.949951,2671.219971,2654.290039,1
2007/9/24,2699.030029,2683.449951,2667.949951,2671.219971,0
2007/9/25,2709.590088,2699.030029,2683.449951,2667.949951,1
2007/9/26,2701.5,2709.590088,2699.030029,2683.449951,1
2007/9/27,2740.98999,2701.5,2709.590088,2699.030029,1
2007/9/28,2747.110107,2740.98999,2701.5,2709.590088,0
2007/10/1,2729.429932,2747.110107,2740.98999,2701.5,1
2007/10/2,2733.570068,2729.429932,2747.110107,2740.98999,1
2007/10/3,2780.320068,2733.570068,2729.429932,2747.110107,0
2007/10/4,2787.370117,2780.320068,2733.570068,2729.429932,1
2007/10/5,2803.909912,2787.370117,2780.320068,2733.570068,1
2007/10/8,2811.610107,2803.909912,2787.370117,2780.320068,1
2007/10/9,2772.199951,2811.610107,2803.909912,2787.370117,1
2007/10/10,2805.679932,2772.199951,2811.610107,2803.909912,1
